Ticker,Date,Name,Sector,Industry,Country,Website,Market Cap,Enterprise Value,Float Shares,Shares Outstanding,P/E (trailing),P/E (forward),P/S,P/B,EV/EBITDA,EV/Revenue,Gross Margin (%),EBITDA Margin (%),Operating Margin (%),Profit Margin (%),ROE,ROA,Revenue (TTM),Revenue Growth (%),EPS (trailing),EPS (forward),Earnings Growth (%),Earnings Quarterly Growth (%),Total Cash,Total Debt,Debt to Equity,Current Ratio,Quick Ratio,Book Value,Free Cash Flow,Operating Cash Flow,Dividend Yield (%),Dividend Rate (%),5Y Avg Dividend Yield (%),Payout Ratio (%),Price,Target Price,Target High,Target Low,Analyst Rating,Analyst Rating Value,Beta,52W High,52W Low,50 Day Avg,200 Day Avg,Short Ratio,Short % of Float
LMT,2025-06-11,Lockheed Martin Corporation,Industrials,Aerospace & Defense,United States,https://www.lockheedmartin.com,105587834880.0,130236743680.0,172732348.0,234296000.0,19.6,16.03,1.47,15.71,14.99,1.81,0.1023,0.121,0.1269,0.0766,0.83,0.08,71810998272.0,0.045,22.99,28.11,0.139,0.108,1803000064.0,20303998976.0,303.82,1.08,0.87,28.68,5291125248.0,6745999872.0,0.0275,0.132,0.0265,0.556,450.66,525.46,670.0,408.0,buy,2.29,0.29,618.95,418.88,468.0,504.22,1.48,0.01
LNT,2025-06-11,Alliant Energy Corporation,Utilities,Utilities - Regulated Electric,United States,https://www.alliantenergy.com,15666867200.0,26237491200.0,256139064.0,256876000.0,20.89,18.88,3.84,2.21,14.92,6.43,0.4649,0.4313,0.2278,0.1827,0.11,0.03,4078000128.0,0.094,2.92,3.23,0.345,0.348,25000000.0,10629000192.0,149.85,0.34,0.13,27.61,-1070000000.0,1108999936.0,0.0336,0.0203,0.0312,0.6716,60.99,65.83,71.0,61.0,buy,2.23,0.58,66.54,49.25,61.4,60.72,2.95,0.03
LOW,2025-06-11,"Lowe's Companies, Inc.",Consumer Cyclical,Home Improvement Retail,United States,https://www.lowes.com,125542326272.0,161976827904.0,559215905.0,560438016.0,18.41,17.74,1.51,-9.46,12.98,1.95,0.3337,0.1499,0.1192,0.0822,,0.14,83240001536.0,-0.02,12.17,12.63,-0.046,-0.065,3054000128.0,38994001920.0,,1.01,0.14,-23.67,5662374912.0,8741999616.0,0.0215,0.048,0.0167,0.3805,224.01,264.66,305.0,207.0,buy,2.0,0.92,287.01,206.39,224.6,248.5,2.98,0.02
LRCX,2025-06-11,Lam Research Corporation,Technology,Semiconductor Equipment & Materials,United States,https://www.lamresearch.com,117320884224.0,115433357312.0,1274385263.0,1279120000.0,24.79,21.48,6.85,12.37,20.37,6.74,0.4806,0.3307,0.3309,0.2718,0.53,0.17,17135705088.0,0.244,3.7,4.27,0.411,0.378,5450718208.0,4484340224.0,47.15,2.45,1.58,7.41,2826895104.0,4481505792.0,0.0104,0.0092,0.0109,0.2479,91.72,90.6,125.0,70.0,buy,1.67,1.66,113.0,56.32,75.49,77.02,2.47,0.02
LULU,2025-06-11,lululemon athletica inc.,Consumer Cyclical,Apparel Retail,Canada,https://shop.lululemon.com,30752567296.0,31361544192.0,110202631.0,114729000.0,17.5,17.19,2.86,7.18,10.54,2.92,0.5934,0.2769,0.185,0.1682,0.42,0.22,10749894656.0,0.073,14.66,14.93,0.024,-0.021,1325272064.0,1706781952.0,39.79,2.28,0.93,35.74,1183213952.0,2026235008.0,0.0,0.0,0.0,0.0,256.59,303.12,500.0,194.0,buy,2.41,1.26,423.32,226.01,285.93,320.05,2.79,0.06
LUV,2025-06-11,Southwest Airlines Co.,Industrials,Airlines,United States,https://www.southwest.com,19298512896.0,19323588608.0,509613888.0,569865984.0,37.21,21.3,0.7,2.06,10.22,0.7,0.2217,0.0686,-0.0251,0.0198,0.06,0.01,27581999104.0,0.016,0.91,1.59,,,8252000256.0,7994999808.0,85.37,0.77,0.67,16.43,-837249984.0,1426000000.0,0.0214,0.0072,0.0103,0.809,33.86,30.15,42.0,19.0,hold,2.83,1.23,36.12,23.58,29.72,30.89,4.3,0.1
LVS,2025-06-11,Las Vegas Sands Corp.,Consumer Cyclical,Resorts & Casinos,United States,https://www.sands.com,29666856960.0,41172705280.0,349395652.0,706627968.0,23.2,15.27,2.65,11.0,11.16,3.68,0.7901,0.3294,0.2152,0.1164,0.45,0.07,11201000448.0,-0.033,1.81,2.75,-0.256,-0.287,3036000000.0,13850999808.0,456.68,0.6,0.56,3.82,1662249984.0,3016000000.0,0.0239,0.01,0.0475,0.4749,41.98,51.13,63.5,43.0,buy,1.56,1.02,56.61,30.18,37.99,44.76,2.73,0.05
LW,2025-06-11,"Lamb Weston Holdings, Inc.",Consumer Defensive,Packaged Foods,United States,https://www.lambweston.com,7855927296.0,12051561472.0,132405959.0,141116000.0,21.83,11.18,1.23,4.81,9.82,1.89,0.238,0.1922,0.1703,0.0575,0.22,0.07,6387400192.0,0.043,2.55,4.98,0.019,-0.001,67500000.0,4268800000.0,261.31,1.35,0.48,11.58,15387500.0,802000000.0,0.0266,0.0148,0.0145,0.5686,55.67,65.29,82.0,56.0,none,,0.47,88.25,47.9,53.42,62.55,3.09,0.05
LYB,2025-06-11,LyondellBasell Industries N.V.,Basic Materials,Specialty Chemicals,United States,https://www.lyondellbasell.com,19549155328.0,30515412992.0,255249463.0,321400000.0,20.34,7.06,0.49,1.61,8.6,0.77,0.101,0.0895,0.0143,0.0268,0.07,0.04,39674998784.0,-0.076,2.99,8.61,-0.627,-0.628,1895000064.0,12814000128.0,103.88,1.83,0.91,37.8,1453374976.0,3353999872.0,0.0937,0.0548,0.0537,1.8547,60.82,69.41,105.0,50.0,hold,2.73,0.84,100.46,51.11,58.33,76.61,3.15,0.04
LYV,2025-06-11,"Live Nation Entertainment, Inc.",Communication Services,Entertainment,United States,https://www.livenationentertainment.com,33313748992.0,36446986240.0,155952287.0,231772000.0,48.56,59.39,1.47,309.11,18.52,1.6,0.2554,0.0866,0.0333,0.0428,0.69,0.04,22738212864.0,-0.11,2.96,2.42,,,7158680064.0,8294375936.0,393.22,0.96,0.78,0.46,1639135232.0,2057555968.0,0.0,0.0,0.0,0.0,143.74,162.51,185.0,125.0,buy,1.61,1.45,157.75,86.81,135.3,127.91,6.36,0.11
MA,2025-06-11,Mastercard Incorporated,Financial Services,Credit Services,United States,https://www.mastercard.com,538587955200.0,546263400448.0,900047723.0,901262976.0,41.25,36.21,18.53,80.9,30.38,18.79,1.0,0.6185,0.5931,0.4521,1.88,0.23,29069000704.0,0.142,14.38,16.38,0.115,0.089,7894000128.0,18801999872.0,280.8,1.11,0.66,7.33,14451000320.0,15488000000.0,0.0052,0.0304,0.0052,0.1921,593.1,621.28,690.0,500.0,buy,1.81,1.05,594.08,428.86,551.52,529.69,2.59,0.01
MAA,2025-06-11,"Mid-America Apartment Communities, Inc.",Real Estate,REIT - Residential,United States,https://www.maac.com,18190669824.0,22972217344.0,116013559.0,117058000.0,31.29,36.49,8.28,2.98,18.44,10.46,0.592,0.5672,0.2902,0.2574,0.09,0.03,2196687872.0,0.01,4.84,4.15,0.262,0.264,55776000.0,5067837952.0,82.63,0.06,0.04,50.89,990585280.0,1094653056.0,0.0401,0.060599999999999994,0.0323,1.2318,151.44,170.77,194.0,149.0,buy,2.31,0.78,173.38,136.85,158.12,157.97,5.67,0.06
MAR,2025-06-11,"Marriott International, Inc.",Consumer Cyclical,Lodging,United States,https://www.marriott.com,73546547200.0,88743116800.0,239793313.0,273896000.0,30.27,25.33,10.99,-23.31,20.46,13.28,0.8189,0.6492,0.5902,0.3706,,0.09,6681999872.0,0.041,8.87,10.6,0.238,0.179,523000000.0,15850999808.0,,0.45,0.41,-11.52,1812999936.0,2616999936.0,0.0101,0.0268,0.0129,0.2867,268.52,273.29,320.0,205.0,buy,2.41,1.42,307.52,204.55,247.14,261.69,3.62,0.03
MAS,2025-06-11,Masco Corporation,Industrials,Building Products & Equipment,United States,https://www.masco.com,13711229952.0,16953623552.0,209952704.0,210942000.0,17.33,14.71,1.78,-53.99,11.4,2.2,0.3634,0.193,0.1588,0.103,11.17,0.16,7703000064.0,-0.065,3.75,4.42,-0.103,-0.135,377000000.0,3305999872.0,,1.74,1.02,-1.2,734000000.0,1011000000.0,0.0195,0.0124,0.016,0.3224,65.0,70.82,88.0,58.0,buy,2.38,1.19,86.7,56.55,63.14,74.33,2.64,0.03
MCD,2025-06-11,McDonald's Corporation,Consumer Cyclical,Restaurants,United States,https://www.mcdonalds.com,215725473792.0,266374283264.0,713874374.0,715033024.0,26.99,23.93,8.38,-62.45,19.17,10.36,0.5682,0.5406,0.4458,0.3175,,0.13,25706999808.0,-0.035,11.18,12.61,-0.023,-0.032,1238000000.0,52794998784.0,,1.18,0.9,-4.83,5306375168.0,9484999680.0,0.0232,0.0708,0.0222,0.6072,301.7,328.75,364.0,260.0,buy,2.19,0.56,326.32,243.53,312.36,301.27,3.03,0.01
MCHP,2025-06-11,Microchip Technology Incorporated,Technology,Semiconductors,United States,https://www.microchip.com,38135451648.0,42546307072.0,527538052.0,539398976.0,,27.19,8.66,5.38,37.8,9.67,0.5607,0.2557,-0.0296,-0.0001,-0.0,0.02,4401600000.0,-0.268,-0.01,2.6,,,771699968.0,5781199872.0,81.68,2.59,1.26,13.14,1055487488.0,898099968.0,0.0267,0.0182,0.0171,3.1772,70.7,65.1,85.0,50.0,buy,1.75,1.46,96.98,34.13,51.15,61.81,2.98,0.07
MCK,2025-06-11,McKesson Corporation,Healthcare,Medical Distribution,United States,https://www.mckesson.com,88847507456.0,90289610752.0,124854505.0,125000000.0,27.78,19.31,0.25,-42.84,16.67,0.25,0.0357,0.0151,0.0153,0.0092,,0.04,359051001856.0,0.189,25.59,36.81,0.664,0.593,5690999808.0,7414000128.0,,0.9,0.51,-16.59,4733250048.0,6085000192.0,0.004,0.028399999999999998,0.0064,0.1069,710.78,758.57,820.0,610.0,buy,1.71,0.49,731.0,464.42,700.29,606.86,2.0,0.02
MCO,2025-06-11,Moody's Corporation,Financial Services,Financial Data & Stock Exchanges,United States,https://www.moodys.com,87881719808.0,92498436096.0,166447868.0,179938000.0,42.32,36.67,12.15,23.75,27.86,12.8,0.7275,0.4594,0.4589,0.2914,0.55,0.13,7225999872.0,0.077,11.54,13.32,0.098,0.083,2200999936.0,7267999744.0,188.39,1.56,1.4,20.56,2182374912.0,2820000000.0,0.0077,0.037599999999999995,0.008,0.3016,488.4,502.9,572.0,420.0,buy,2.12,1.38,531.93,378.71,458.81,474.63,4.04,0.02
MDLZ,2025-06-11,"Mondelez International, Inc.",Consumer Defensive,Confectioners,United States,https://www.mondelezinternational.com,86785310720.0,105695387648.0,1291202838.0,1294819968.0,24.73,19.54,2.38,3.37,18.76,2.9,0.3274,0.1545,0.0776,0.0988,0.13,0.04,36464001024.0,0.002,2.71,3.43,-0.703,-0.715,1560999936.0,20155000832.0,78.05,0.61,0.32,19.91,3596750080.0,4678000128.0,0.0282,0.018799999999999997,0.0226,0.6822,67.03,72.71,81.0,66.0,buy,1.93,0.5,76.06,53.95,66.54,65.9,2.88,0.02
MDT,2025-06-11,Medtronic plc,Healthcare,Medical Devices,Ireland,https://www.medtronic.com,113002127360.0,132541972480.0,1279806617.0,1281929984.0,24.28,15.07,3.37,2.35,13.86,3.95,0.6551,0.2851,0.2136,0.139,0.1,0.05,33536999424.0,0.039,3.63,5.85,0.68,0.616,8965000192.0,28515999744.0,59.09,1.85,1.2,37.46,4734249984.0,7043999744.0,0.0325,0.028399999999999998,0.0279,0.7756,88.15,95.43,112.45,78.0,buy,2.19,0.82,96.25,75.96,84.41,87.27,0.99,0.01
MET,2025-06-11,"MetLife, Inc.",Financial Services,Insurance - Life,United States,https://www.metlife.com,53186940928.0,71456186368.0,559815396.0,671297984.0,12.97,8.18,0.72,1.94,9.46,0.97,0.258,0.1028,0.1029,0.0613,0.16,0.01,73494003712.0,0.156,6.11,9.69,0.164,0.09,30075000832.0,47948001280.0,172.75,1.6,1.34,40.83,1656249984.0,16531999744.0,0.0285,0.0227,0.0317,0.3562,79.23,92.71,110.0,73.0,buy,1.81,0.84,89.05,65.21,76.73,80.84,2.49,0.01
META,2025-06-11,"Meta Platforms, Inc.",Communication Services,Internet Content & Information,United States,https://investor.atmeta.com,1765348868096.0,1745352523776.0,2166721507.0,2171150080.0,27.09,27.75,10.36,9.57,19.84,10.24,0.8177,0.5164,0.4149,0.3911,0.4,0.18,170359996416.0,0.161,25.92,25.3,0.365,0.346,70229999616.0,49519001600.0,26.76,2.66,2.5,73.34,36658999296.0,96108003328.0,0.003,0.021,0.0,0.0792,702.12,712.88,935.0,466.0,strong_buy,1.48,1.27,740.91,442.65,594.45,599.12,2.12,0.01
MGM,2025-06-11,MGM Resorts International,Consumer Cyclical,Resorts & Casinos,United States,https://www.mgmresorts.com,9115630592.0,39456555008.0,204245216.0,272148992.0,14.56,14.56,0.53,3.28,16.13,2.3,0.4542,0.1428,0.0967,0.0396,0.26,0.02,17134156800.0,-0.024,2.3,2.3,-0.239,-0.317,2270563072.0,31872178176.0,880.1,1.31,1.09,10.2,556492032.0,2360303104.0,0.0,0.0,0.0081,0.0,33.49,45.82,59.0,35.0,buy,1.52,1.77,47.26,25.3,31.16,34.82,3.91,0.13
MHK,2025-06-11,"Mohawk Industries, Inc.",Consumer Cyclical,"Furnishings, Fixtures & Appliances",United States,https://www.mohawkind.com,6578848768.0,8715365376.0,51737307.0,62524700.0,13.39,9.44,0.62,0.84,6.19,0.82,0.2547,0.1318,0.048,0.0454,0.06,0.04,10683299840.0,-0.057,7.86,11.15,-0.299,-0.309,702499968.0,2788199936.0,35.47,2.01,0.95,125.7,669262528.0,953900032.0,0.0,0.0,0.0,0.0,105.22,126.72,150.0,105.0,buy,2.22,1.19,164.29,96.24,104.92,126.96,2.14,0.04
MKC,2025-06-11,"McCormick & Company, Incorporated",Consumer Defensive,Packaged Foods,United States,https://www.mccormickcorporation.com,20280823808.0,24501178368.0,264507531.0,252682000.0,25.9,24.24,3.01,3.74,19.44,3.64,0.3859,0.1874,0.1414,0.1167,0.15,0.05,6726499840.0,0.002,2.92,3.12,-0.03,-0.022,102800000.0,4307700224.0,79.04,0.65,0.2,20.22,535049984.0,899000000.0,0.0239,0.018000000000000002,0.018,0.5897,75.64,82.34,101.0,67.0,buy,2.5,0.68,86.24,66.88,75.12,78.11,2.04,
MKTX,2025-06-11,MarketAxess Holdings Inc.,Financial Services,Capital Markets,United States,https://www.marketaxess.com,8428881920.0,7901342720.0,36757628.0,37501700.0,38.82,27.31,10.34,6.27,19.24,9.69,0.6206,0.5036,0.4237,0.2657,0.16,0.11,815355008.0,-0.008,5.79,8.23,-0.792,-0.793,586390976.0,70861000.0,5.26,8.86,7.4,35.86,503360736.0,419815008.0,0.0136,0.0304,0.0094,0.5174,224.76,236.5,295.0,179.0,buy,2.4,0.84,296.68,186.84,218.94,234.83,1.84,0.03
MLM,2025-06-11,"Martin Marietta Materials, Inc.",Basic Materials,Building Materials,United States,https://www.martinmarietta.com,33524109312.0,39127011328.0,59806142.0,60285400.0,31.85,26.68,5.06,3.69,18.04,5.89,0.2954,0.3268,0.1478,0.1606,0.12,0.06,6638000128.0,0.082,17.46,20.84,-0.887,-0.889,101000000.0,5807000064.0,63.93,2.25,0.89,150.65,291875008.0,1504999936.0,0.0057,0.0316,0.0066,0.1783,556.09,592.4,660.0,400.0,buy,1.87,0.89,633.23,441.95,523.33,533.64,5.0,0.04
MMC,2025-06-11,"Marsh & McLennan Companies, Inc.",Financial Services,Insurance Brokers,United States,https://www.marshmclennan.com,107404845056.0,128491782144.0,491821141.0,492728000.0,27.32,23.12,4.28,7.64,17.32,5.13,0.4432,0.2962,0.3044,0.1613,0.31,0.08,25045999616.0,0.091,7.98,9.43,-0.011,-0.014,1604000000.0,22418999296.0,157.13,1.14,0.5,28.55,4121999872.0,4461000192.0,0.0147,0.0326,0.0138,0.4871,217.98,233.22,276.0,189.21,hold,2.7,0.83,248.0,207.21,228.34,225.54,3.16,0.01
MMM,2025-06-11,3M Company,Industrials,Conglomerates,United States,https://www.3m.com,79457042432.0,85237587968.0,537347181.0,538180992.0,18.27,18.69,3.24,17.8,16.0,3.48,0.4121,0.2174,0.2067,0.1779,0.94,0.05,24512999424.0,-0.01,8.08,7.9,0.221,0.203,7024000000.0,14133999616.0,312.49,1.66,1.11,8.3,374500000.0,973000000.0,0.0202,0.0292,0.0418,0.3524,147.64,151.88,184.0,100.0,buy,2.16,1.08,156.35,98.26,141.99,138.77,3.15,0.02
MNST,2025-06-11,Monster Beverage Corporation,Consumer Defensive,Beverages - Non-Alcoholic,United States,https://www.monsterbevcorp.com,61221068800.0,59836735488.0,693048930.0,975246016.0,41.3,33.57,8.22,9.39,27.55,8.03,0.5464,0.2916,0.3084,0.2027,0.2,0.14,7448168960.0,-0.023,1.52,1.87,0.071,0.002,1903419008.0,260636992.0,4.0,3.38,2.66,6.69,1444561536.0,2023991040.0,0.0,0.0,0.0,0.0,62.78,61.45,72.0,49.0,none,,0.6,64.45,43.32,60.58,54.17,2.58,0.02
MO,2025-06-11,"Altria Group, Inc.",Consumer Defensive,Tobacco,United States,https://www.altria.com,100016750592.0,120024498176.0,1681200826.0,1684450048.0,10.05,11.1,4.94,-28.52,9.69,5.93,0.7085,0.6116,0.6132,0.5044,,0.21,20245999616.0,-0.042,5.91,5.35,-0.475,-0.494,4726000128.0,26058999808.0,,0.57,0.47,-2.08,4378625024.0,8595999744.0,0.0691,0.0408,0.0793,0.6779,59.38,58.37,73.0,47.0,hold,2.73,0.64,61.26,43.83,58.58,54.84,4.63,0.02
MOH,2025-06-11,"Molina Healthcare, Inc.",Healthcare,Healthcare Plans,United States,https://www.molinahealthcare.com,15949975552.0,10498398208.0,53544180.0,54200000.0,14.28,11.45,0.4,3.69,5.72,0.26,0.119,0.0456,0.0404,0.0292,0.27,0.07,40289001472.0,0.117,20.61,25.71,0.054,-0.01,9294000128.0,3766000128.0,87.38,1.63,1.57,79.82,585374976.0,620000000.0,0.0,0.0,0.0,0.0,294.28,359.49,414.0,291.0,buy,2.24,0.57,365.23,262.32,319.51,314.32,1.76,0.03
MOS,2025-06-11,The Mosaic Company,Basic Materials,Agricultural Inputs,United States,https://mosaicco.com,10839783424.0,15521225728.0,315022873.0,317231008.0,29.97,13.89,0.98,0.92,8.04,1.4,0.1447,0.1745,0.1291,0.0332,0.03,0.02,11064299520.0,-0.022,1.14,2.46,4.357,4.268,259200000.0,4823399936.0,40.48,1.12,0.38,37.1,502837504.0,1422099968.0,0.0254,0.0088,0.0161,0.7328,34.17,37.48,46.0,27.0,buy,2.15,1.15,37.69,22.36,30.99,27.51,1.87,0.04
MPC,2025-06-11,Marathon Petroleum Corporation,Energy,Oil & Gas Refining & Marketing,United States,https://www.marathonpetroleum.com,50552066048.0,84959256576.0,306313691.0,307214016.0,22.33,16.13,0.37,3.1,10.7,0.62,0.0867,0.0576,0.0143,0.0176,0.16,0.03,137968992256.0,-0.041,7.37,10.2,,,3812000000.0,32137000960.0,139.33,1.19,0.7,53.06,2657750016.0,7069000192.0,0.0227,0.0364,0.0308,0.478,164.55,166.15,186.0,142.0,buy,2.05,0.87,183.31,115.1,145.43,151.36,3.53,0.03
MPWR,2025-06-11,"Monolithic Power Systems, Inc.",Technology,Semiconductors,United States,https://www.monolithicpower.com,35102502912.0,34031585280.0,46179781.0,47880000.0,18.87,42.67,14.7,10.74,52.18,14.26,0.5537,0.2733,0.2647,0.7659,0.68,0.12,2386768896.0,0.392,38.86,17.18,0.476,0.446,1026664000.0,17751000.0,0.54,4.92,3.42,68.24,443831744.0,796745984.0,0.0088,0.062400000000000004,0.0064,0.1416,733.14,760.88,899.0,644.0,buy,1.71,1.19,959.64,438.86,617.13,692.91,2.71,0.05
MRK,2025-06-11,"Merck & Co., Inc.",Healthcare,Drug Manufacturers - General,United States,https://www.merck.com,202539696128.0,229953388544.0,2507088934.0,2511030016.0,11.44,8.58,3.17,4.2,7.99,3.6,0.7707,0.4505,0.4006,0.2727,0.39,0.14,63921999872.0,-0.016,7.05,9.4,0.075,0.067,9228000256.0,34844000256.0,71.99,1.41,0.83,19.21,17124249600.0,20878000128.0,0.0408,0.032400000000000005,0.0297,0.4593,80.66,101.79,138.0,82.0,buy,1.92,0.44,134.63,73.31,79.59,96.15,2.39,0.02
MRNA,2025-06-11,"Moderna, Inc.",Healthcare,Biotechnology,United States,https://www.modernatx.com,10998942720.0,5475013632.0,360977080.0,386742016.0,,-3.27,3.47,1.09,-1.55,1.72,-0.8237,-1.1133,-9.7222,-1.0567,-0.29,-0.16,3176999936.0,-0.353,-8.59,-8.7,,,5975000064.0,745000000.0,7.4,4.22,3.92,26.01,-3197499904.0,-3052000000.0,0.0,0.0,0.0,0.0,28.44,47.64,198.0,20.0,hold,2.85,1.86,150.74,23.15,26.3,42.15,4.73,0.24
MS,2025-06-11,Morgan Stanley,Financial Services,Capital Markets,United States,https://www.morganstanley.com,212395917312.0,122647355392.0,1222507242.0,1604320000.0,15.54,16.69,3.32,2.19,,1.92,0.8655,0.0,0.3746,0.2235,0.14,0.01,63958999040.0,0.163,8.52,7.93,0.287,0.265,548954996736.0,449335984128.0,416.64,2.07,1.66,60.41,,-26973999104.0,0.028,0.037000000000000005,0.0298,0.425,132.39,124.92,156.0,101.0,hold,2.58,1.29,142.03,90.94,119.67,121.0,2.37,0.01
MSCI,2025-06-11,MSCI Inc.,Financial Services,Financial Data & Stock Exchanges,United States,https://www.msci.com,43330748416.0,47495159808.0,74716879.0,77371504.0,38.46,32.87,14.82,-45.34,28.08,16.25,0.8211,0.5789,0.5055,0.3908,,0.18,2921989120.0,0.097,14.56,17.04,0.152,0.128,357105984.0,4691348992.0,,0.84,0.76,-12.35,1127484800.0,1503227008.0,0.0129,0.07200000000000001,0.0091,0.4539,560.04,614.53,675.0,520.0,none,,1.33,642.45,475.32,552.51,578.26,2.47,0.02
MSFT,2025-06-11,Microsoft Corporation,Technology,Software - Infrastructure,United States,https://www.microsoft.com,3529601974272.0,3525534547968.0,7422063978.0,7432540160.0,36.81,31.76,13.08,10.97,23.63,13.06,0.6907,0.5525,0.4567,0.3579,0.34,0.15,270010007552.0,0.133,12.9,14.95,0.177,0.177,79617998848.0,105018998784.0,32.63,1.37,1.24,43.3,54817001472.0,130710003712.0,0.007,0.0332,0.0083,0.2442,474.88,512.04,700.0,429.86,strong_buy,1.43,1.03,475.46,344.79,419.99,418.66,2.49,0.01
MSI,2025-06-11,"Motorola Solutions, Inc.",Technology,Communication Equipment,United States,https://www.motorolasolutions.com,68662562816.0,73788375040.0,166142985.0,166916000.0,34.42,28.0,6.27,41.84,22.91,6.74,0.5142,0.294,0.2488,0.1868,1.87,0.13,10956000256.0,0.058,11.95,14.69,,,1564000000.0,6525000192.0,393.31,1.2,0.95,9.83,1923000064.0,2519000064.0,0.0106,0.0436,0.0122,0.3453,411.36,493.68,520.0,460.0,buy,1.77,0.97,507.82,370.0,420.32,447.9,1.73,0.01
MTB,2025-06-11,M&T Bank Corporation,Financial Services,Banks - Regional,United States,https://www.mtb.com,29746503680.0,21833459712.0,159676542.0,160516000.0,12.3,11.38,3.38,1.13,,2.48,0.0,0.0,0.3663,0.3006,0.09,0.01,8785000448.0,0.056,15.07,16.28,0.099,0.1,23079000064.0,12700999680.0,,,,163.63,,3636999936.0,0.0293,0.054000000000000006,0.033,0.3614,185.32,200.68,230.0,175.0,buy,2.1,0.61,225.7,141.0,173.89,186.22,3.7,0.03
MTCH,2025-06-11,"Match Group, Inc.",Communication Services,Internet Content & Information,United States,https://www.mtch.com,7847199744.0,10870809600.0,229503927.0,245224992.0,15.92,12.9,2.27,-43.54,11.16,3.15,0.7192,0.2823,0.2076,0.1581,,0.13,3450904064.0,-0.033,2.01,2.48,0.006,-0.046,414169984.0,3511336960.0,,1.62,1.44,-0.74,691691648.0,841732992.0,0.0238,0.0076,0.0152,0.1881,32.0,33.91,46.0,28.0,buy,2.43,1.36,38.84,26.39,29.71,32.98,2.33,0.06
MTD,2025-06-11,Mettler-Toledo International Inc.,Healthcare,Diagnostics & Research,United States,https://www.mt.com,25136900096.0,27293517824.0,20438207.0,20782800.0,29.67,28.39,6.57,-138.13,23.06,7.13,0.6014,0.309,0.2519,0.2217,,0.21,3830156032.0,-0.046,40.76,42.6,-0.052,-0.078,64291000.0,2074094976.0,,1.01,0.61,-8.76,743663872.0,972808000.0,0.0,0.0,0.0,0.0,1209.51,1244.96,1450.0,1110.0,buy,2.38,1.39,1546.93,946.69,1104.05,1261.96,3.11,0.04
MU,2025-06-11,"Micron Technology, Inc.",Technology,Semiconductors,United States,https://www.micron.com,130141028352.0,134367617024.0,1113145942.0,1117570048.0,27.08,9.05,4.16,2.68,9.53,4.29,0.3474,0.4503,0.2202,0.1492,0.1,0.06,31323000832.0,0.383,4.3,12.87,0.986,0.996,8215000064.0,15022999552.0,30.89,3.13,1.87,43.5,-607249984.0,13073000448.0,0.0041,0.0046,0.0033,0.11,116.45,124.68,172.0,60.0,buy,1.51,1.28,157.54,61.54,85.87,95.07,1.79,0.03
NCLH,2025-06-11,Norwegian Cruise Line Holdings Ltd.,Consumer Cyclical,Travel Services,United States,https://www.nclhltd.com,8700136448.0,23439134720.0,442973125.0,446807008.0,11.0,9.32,0.92,6.1,9.66,2.49,0.4047,0.2578,0.0944,0.0906,0.96,0.04,9415989248.0,-0.029,1.77,2.09,,,184359008.0,14803527680.0,1045.05,0.19,0.08,3.19,-750045888.0,1921873024.0,0.0,0.0,0.0,0.0,19.47,24.87,36.0,17.0,buy,1.72,2.13,29.29,14.21,17.64,22.18,2.05,0.09
NDAQ,2025-06-11,"Nasdaq, Inc.",Financial Services,Financial Data & Stock Exchanges,United States,https://www.nasdaq.com,50046214144.0,58492649472.0,511955731.0,574121984.0,39.27,27.76,6.4,4.33,21.38,7.48,0.6102,0.35,0.2737,0.1635,0.11,0.04,7816000000.0,0.249,2.22,3.14,0.7,0.688,705000000.0,9774000128.0,84.59,0.98,0.21,20.12,1834000000.0,2072000000.0,0.0126,0.0108,0.0134,0.4344,87.17,84.22,101.0,68.0,buy,2.05,1.01,87.14,58.28,77.82,77.2,1.35,0.01
NDSN,2025-06-11,Nordson Corporation,Industrials,Specialty Industrial Machinery,United States,https://www.nordson.com,12561362944.0,14823049216.0,48219084.0,56508900.0,28.03,21.35,4.65,4.24,18.38,5.48,0.5478,0.2982,0.2486,0.1651,0.16,0.07,2704443904.0,0.05,7.93,10.41,-0.039,-0.049,130157000.0,2323457024.0,78.49,2.56,1.46,52.39,304186752.0,539521024.0,0.0142,0.031200000000000002,0.0098,0.3882,222.29,248.76,285.0,211.0,buy,1.8,0.9,266.86,165.03,194.96,224.61,3.79,0.03
NEE,2025-06-11,"NextEra Energy, Inc.",Utilities,Utilities - Regulated Electric,United States,https://www.nexteraenergy.com,150547611648.0,247701929984.0,2054678535.0,2058630016.0,27.09,19.87,5.96,3.02,18.24,9.8,0.6084,0.5373,0.3661,0.2181,0.07,0.03,25269000192.0,0.09,2.7,3.68,-0.636,-0.633,2419000064.0,89677996032.0,148.56,0.55,0.32,24.2,-11337249792.0,12952000512.0,0.0315,0.0227,0.0234,0.7908,73.13,80.71,103.0,52.0,buy,2.23,0.67,86.1,61.72,68.87,74.0,2.19,0.02
